file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\test\java\org\geoserver\wfs\NumDecimalsTest.java,org.geoserver.wfs.NumDecimalsTest,class,11,12,1,11,9,3,0,19,15,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,59,0,3,0,0,0,19,15,23,1,23,3,0,0,0,52,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\DeveloperToolbar.java,org.geoserver.web.DeveloperToolbar$Anonymous3,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\DeveloperToolbar.java,org.geoserver.web.DeveloperToolbar$Anonymous2,anonymous,3,3,0,3,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1,0,2,0,1,0,1,2,0,0,0,16,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\DeveloperToolbar.java,org.geoserver.web.DeveloperToolbar$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\filter\AuthenticationCachingFilter.java,org.geoserver.security.filter.AuthenticationCachingFilter,interface,1,7,6,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\test\java\org\geoserver\wfs\v2_0\GetFeatureWithLockTest.java,org.geoserver.wfs.v2_0.GetFeatureWithLockTest,class,7,7,0,7,11,4,0,18,36,0.0,0.0,0.0,9,0,8,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,2,0,12,477,16,73,61,40,0,0,0,0,74,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\request\Native.java,org.geoserver.wfs.request.Native$WFS20,innerclass,2,2,0,2,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\gdal\gdal-wcs\src\main\java\org\geoserver\wcs\response\GdalCoverageResponseDelegate.java,org.geoserver.wcs.response.GdalCoverageResponseDelegate,class,17,24,7,17,44,1,0,50,98,0.8277778,0.0,0.0,20,0,16,4,0,0,16,0,0,0,9,3,0,2,0,7,1,0,1,227,12,2,14,12,0,16,3,45,3,30,3,0,0,0,217,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\platform\src\main\java\org\geoserver\platform\ModuleStatus.java,org.geoserver.platform.ModuleStatus,interface,0,7,7,0,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\DeveloperToolbar.java,org.geoserver.web.DeveloperToolbar$Anonymous5,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\DeveloperToolbar.java,org.geoserver.web.DeveloperToolbar$Anonymous4,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\security\jdbc\src\main\java\org\geoserver\security\web\jdbc\JDBCRoleServicePanel.java,org.geoserver.security.web.jdbc.JDBCRoleServicePanel,class,5,6,1,5,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\xslt\src\main\java\org\geoserver\wfs\xslt\config\TransformRepository.java,org.geoserver.wfs.xslt.config.TransformRepository$Anonymous2$Anonymous3,anonymous,0,0,0,0,3,1,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geofence\src\main\java\org\geoserver\geofence\rest\xml\JaxbAdminRuleList.java,org.geoserver.geofence.rest.xml.JaxbAdminRuleList,class,5,8,3,5,6,1,0,2,2,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,22,2,1,0,0,0,2,0,3,0,2,1,0,0,0,11,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\gwc\src\main\java\org\geoserver\gwc\web\InMemoryBlobStorePanel.java,org.geoserver.gwc.web.InMemoryBlobStorePanel$CacheProviderRenderer,innerclass,1,1,0,1,3,2,0,1,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,21,8,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\ows\src\test\java\org\geoserver\ows\util\CaseInsensitiveMapTest.java,org.geoserver.ows.util.CaseInsensitiveMapTest,class,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,2,0,2,0,0,0,0,11,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\csw\api\src\main\java\org\geoserver\csw\records\GenericRecordBuilder.java,org.geoserver.csw.records.GenericRecordBuilder,class,21,27,6,21,49,7,1,51,20,0.76785713,0.0,0.0,8,0,6,2,0,0,6,0,0,0,7,1,1,0,6,0,1,0,5,225,5,17,16,1,2,12,22,48,8,34,4,0,5,0,148,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\vfny\geoserver\global\GeoServerFeatureStore.java,org.vfny.geoserver.global.GeoServerFeatureStore,class,13,16,3,13,15,2,1,12,78,0.0,0.0,0.0,13,0,11,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,11,0,2,1,0,0,0,102,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\security\core\src\test\java\org\geoserver\security\web\AbstractSecurityNamedServicePanelTest.java,org.geoserver.security.web.AbstractSecurityNamedServicePanelTest,class,20,22,2,20,37,4,1,44,248,0.8866666,0.0,0.0,25,0,1,0,24,0,25,5,0,0,6,2,2,0,3,1,2,0,1,132,7,5,1,0,2,28,3,28,11,27,3,0,0,0,107,1025,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\gwc\src\test\java\org\geoserver\gwc\layer\CatalogLayerEventListenerTest.java,org.geoserver.gwc.layer.CatalogLayerEventListenerTest,class,27,27,0,27,14,1,0,65,0,0.6130952,0.0,0.0,14,0,14,0,0,0,14,0,0,0,12,4,0,12,0,0,4,0,60,334,0,0,0,0,0,30,8,100,5,101,0,1,0,0,111,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\catalog\GeoServerSLDVisitor.java,org.geoserver.catalog.GeoServerSLDVisitor,class,34,36,2,34,52,5,1,56,121,0.8518519,0.0,0.0,18,1,10,0,8,0,18,5,0,0,6,1,0,0,6,0,2,0,4,259,7,3,15,7,3,19,10,46,3,38,4,0,2,0,245,1025,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\netcdf-out\src\main\java\org\geoserver\wcs\responses\NetCDFCoverageResponseDelegate.java,org.geoserver.wcs.responses.NetCDFCoverageResponseDelegate,class,8,9,1,8,10,2,0,17,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,2,71,0,1,3,2,2,8,4,10,2,8,3,2,0,0,77,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\test\java\org\geoserver\wps\gs\ImportProcessTest.java,org.geoserver.wps.gs.ImportProcessTest,class,22,23,1,22,9,3,0,43,28,0.0,0.0,0.0,8,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,125,0,0,0,2,0,46,10,43,9,41,2,3,0,0,111,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\test\java\org\geoserver\wps\gs\PolygonExtractionProcessTest.java,org.geoserver.wps.gs.PolygonExtractionProcessTest,class,10,10,0,10,3,4,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,1,4,6,0,6,1,1,0,0,58,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\authkey\src\test\java\org\geoserver\security\AuthencationKeyOWSTest.java,org.geoserver.security.AuthencationKeyOWSTest,class,23,23,0,23,25,2,0,62,29,0.6363636,0.0,0.0,11,0,8,0,3,0,11,0,0,0,2,2,0,2,0,0,0,0,0,149,1,2,2,2,0,98,11,49,14,48,2,0,0,0,143,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\test\java\org\geogig\geoserver\web\repository\CommonPanelTest.java,org.geogig.geoserver.web.repository.CommonPanelTest$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\main\java\org\geoserver\wps\ppio\GMLPPIO.java,org.geoserver.wps.ppio.GMLPPIO$GML3$Geometry,innerclass,12,12,0,12,9,6,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,2,0,0,0,26,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\request\Native.java,org.geoserver.wfs.request.Native$WFS11,innerclass,3,3,0,3,2,3,0,5,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\querylayer\src\test\java\org\geoserver\filter\function\WFSFilteringTest.java,org.geoserver.filter.function.WFSFilteringTest,class,4,5,1,4,9,2,0,7,34,0.8333334,0.0,0.0,9,0,6,0,0,3,9,0,0,0,2,2,0,0,0,2,2,0,0,40,0,0,0,0,0,66,0,7,2,7,0,0,0,0,50,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geofence\src\test\java\org\geoserver\geofence\AccessManagerTest.java,org.geoserver.geofence.AccessManagerTest,class,32,33,1,32,11,3,0,49,55,0.0,0.0,0.0,11,0,10,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,4,164,1,0,0,0,0,51,0,61,0,54,0,0,0,0,124,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\control-flow\src\main\java\org\geoserver\flow\config\DefaultControlFlowConfigurator.java,org.geoserver.flow.config.DefaultControlFlowConfigurator$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\querylayer\src\main\java\org\geoserver\filter\function\CollectGeometriesFunction.java,org.geoserver.filter.function.CollectGeometriesFunction,class,9,10,1,9,7,2,0,16,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,27,2,1,4,0,0,2,4,6,1,5,1,0,0,0,52,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\control-flow\src\main\java\org\geoserver\flow\config\DefaultControlFlowConfigurator.java,org.geoserver.flow.config.DefaultControlFlowConfigurator$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\logging\LoggingStartupContextListener.java,org.geoserver.logging.LoggingStartupContextListener,class,14,15,1,14,13,1,0,27,6,0.75,0.0,0.0,4,1,3,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0,7,71,3,0,6,3,0,7,0,15,0,15,4,0,0,0,92,1,1
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\solr\src\main\java\org\geoserver\solr\SolrFeatureTypeCallback.java,org.geoserver.solr.SolrFeatureTypeCallback,class,14,15,1,14,24,1,0,21,49,0.72727275,0.0,0.0,11,0,10,1,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,93,3,0,1,2,0,2,0,18,0,18,4,0,0,0,57,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\config\ServiceInfo.java,org.geoserver.config.ServiceInfo,interface,7,36,29,7,37,1,0,0,666,0.0,0.0,0.0,37,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wcs\src\main\java\org\geoserver\wcs\web\demo\GetCoverageRequest.java,org.geoserver.wcs.web.demo.GetCoverageRequest,class,4,9,5,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,8,1,0,0,19,0,0,0,0,0,1,1,3,0,9,0,0,1,0,53,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\AbstractStylePage.java,org.geoserver.wms.web.data.AbstractStylePage$Anonymous11,anonymous,3,3,0,3,3,1,0,3,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\test\java\org\geoserver\wps\jts\GeometryProcessWPSTest.java,org.geoserver.wps.jts.GeometryProcessWPSTest,class,10,10,0,10,5,3,0,11,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,84,0,11,3,11,0,0,0,0,66,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\AbstractStylePage.java,org.geoserver.wms.web.data.AbstractStylePage$Anonymous12,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\AbstractStylePage.java,org.geoserver.wms.web.data.AbstractStylePage$Anonymous10,anonymous,8,8,0,8,10,1,0,18,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,5,1,0,0,1,3,0,5,4,0,0,1,28,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\web-resource\src\main\java\org\geoserver\web\treeview\TreeView.java,org.geoserver.web.treeview.TreeView$TreeExpandableNodeView$Anonymous2,anonymous,4,4,0,4,9,1,0,10,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,25,0,2,2,0,0,0,1,6,0,4,4,0,0,0,29,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\AbstractStylePage.java,org.geoserver.wms.web.data.AbstractStylePage$Anonymous13,anonymous,4,4,0,4,4,1,0,10,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,1,0,1,0,1,2,0,0,0,22,-1,2
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\restconfig\src\main\java\org\geoserver\rest\catalog\WMTSLayerController.java,org.geoserver.rest.catalog.WMTSLayerController,class,42,44,2,42,43,3,0,67,123,0.6666667,0.0,0.0,18,0,8,1,4,5,17,0,0,0,1,1,0,1,0,0,1,0,16,231,18,1,4,2,4,47,2,27,14,28,2,2,0,10,144,1,1
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\utfgrid\UTFGridColorFunction.java,org.geoserver.wms.utfgrid.UTFGridColorFunction,class,3,6,3,3,3,2,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,14,2,0,0,0,1,0,0,3,0,3,1,0,0,0,23,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\solr\src\main\java\org\geoserver\solr\SolrConfigurationPanel.java,org.geoserver.solr.SolrConfigurationPanel,class,11,11,0,11,2,3,0,8,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,1,0,3,0,0,1,0,0,65,0,0,1,0,0,5,2,5,0,7,1,3,1,0,75,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\notification\src\test\java\org\geoserver\notification\support\BrokerManager.java,org.geoserver.notification.support.BrokerManager,class,2,4,2,2,3,1,0,6,0,0.4,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,4,0,5,0,0,5,0,0,22,0,0,0,0,0,7,0,8,0,7,1,0,0,0,34,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\script\groovy\src\test\java\org\geoserver\script\groovy\GroovyProcessTest.java,org.geoserver.script.groovy.GroovyProcessTest,class,1,1,0,1,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\repository\GeoGigRepositoryInfoFormComponent.java,org.geogig.geoserver.web.repository.GeoGigRepositoryInfoFormComponent$Anonymous1,anonymous,1,1,0,1,1,1,0,5,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,2,0,2,0,0,0,0,16,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\gdal\gdal-wcs\src\main\java\org\geoserver\wcs\response\GdalConfigurator.java,org.geoserver.wcs.response.GdalConfigurator,class,8,10,2,8,5,2,0,4,6,0.75,0.0,0.0,4,0,1,0,3,0,5,0,0,0,1,1,1,0,0,0,1,0,0,24,3,0,0,0,0,19,0,3,0,3,0,0,0,0,49,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\oseo\oseo-core\src\main\java\org\geoserver\opensearch\eo\SearchResults.java,org.geoserver.opensearch.eo.SearchResults,class,2,6,4,2,5,1,0,1,4,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,1,0,2,0,0,0,23,4,0,0,0,0,0,0,3,0,3,0,0,0,0,31,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wcs1_1\src\main\java\org\geoserver\wcs\response\GetCapabilitiesResponse.java,org.geoserver.wcs.response.GetCapabilitiesResponse,class,4,4,0,4,9,2,0,16,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,3,1,2,1,3,6,1,5,0,5,3,0,0,0,54,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\xml\GMLSchemaTranslator.java,org.geoserver.wfs.xml.AbstractFeatureCollectionElement,class,2,3,1,2,11,2,0,0,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,2,0,0,4,0,0,3,0,1,0,0,0,17,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\gwc\GrowableCoordinateSequence.java,org.geogig.geoserver.gwc.GrowableCoordinateSequence,class,6,9,3,6,20,1,0,11,72,0.61764705,0.0,0.0,17,0,15,2,0,0,15,0,0,0,2,0,0,2,0,0,0,0,0,132,11,2,0,0,0,0,12,15,5,8,1,0,1,0,75,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\password\GeoServerPBEPasswordEncoder.java,org.geoserver.security.password.GeoServerPBEPasswordEncoder$Anonymous1,anonymous,3,3,0,3,2,1,0,10,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,23,2,0,0,2,0,0,0,4,0,4,1,0,0,0,16,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\restconfig\src\main\java\org\geoserver\rest\service\WMSSettingsController.java,org.geoserver.rest.service.WMSSettingsController,class,15,16,1,15,5,4,0,7,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,38,2,0,0,0,0,4,0,1,1,1,0,1,0,0,43,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\notification-geonode\src\main\java\org\geoserver\notification\geonode\kombu\KombuPublishedInfo.java,org.geoserver.notification.geonode.kombu.KombuPublishedInfo,class,1,3,2,1,0,3,2,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\wps-download\src\main\java\org\geoserver\wps\gs\download\VectorEstimator.java,org.geoserver.wps.gs.download.VectorEstimator,class,14,16,2,14,18,1,0,23,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,1,0,1,67,3,0,3,0,0,11,3,17,5,12,2,0,0,0,100,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\config\PreAuthenticatedUserNameFilterConfig.java,org.geoserver.security.config.PreAuthenticatedUserNameFilterConfig$PreAuthenticatedUserNameRoleSource,enum,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\filter\GeoServerCompositeFilter.java,org.geoserver.security.filter.GeoServerCompositeFilter,class,6,14,8,6,5,3,7,3,0,0.75,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,3,3,0,1,0,3,0,0,51,2,0,2,0,0,3,1,6,0,5,1,0,1,0,37,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\gwc\CompactMultiPoint.java,org.geogig.geoserver.gwc.CompactMultiPoint,class,15,17,2,15,35,2,0,21,143,0.8115942,0.0,0.0,23,0,22,1,0,0,22,0,0,0,3,2,1,2,0,0,3,0,0,114,20,5,2,0,1,0,14,14,0,13,2,0,0,0,80,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\main\java\org\geoserver\wps\process\GeoServerProcessors.java,org.geoserver.wps.process.GeoServerProcessors,class,6,27,21,6,19,1,0,12,13,0.6666667,0.0,0.0,6,5,5,1,0,0,5,0,0,0,1,1,0,1,0,0,0,0,4,61,9,3,6,0,0,0,0,11,0,6,3,0,0,0,88,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\querylayer\src\main\java\org\geoserver\filter\function\QueryFunction.java,org.geoserver.filter.function.QueryFunction,class,18,20,2,18,23,2,0,29,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,99,3,1,11,2,1,17,11,21,9,17,3,0,1,0,107,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\decorators\SecuredCoverageStoreInfo.java,org.geoserver.security.decorators.SecuredCoverageStoreInfo,class,5,7,2,5,5,3,0,6,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,14,1,0,2,0,1,1,0,2,0,2,1,0,0,0,16,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\xml\UserGroupXMLXpath.java,org.geoserver.security.xml.UserGroupXMLXpath,class,1,4,3,1,12,2,1,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1025,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\security\jdbc\src\main\old\org\geoserver\web\security\config\details\JDBCNamedConfigDetailsPanelProvider.java,org.geoserver.web.security.config.details.JDBCNamedConfigDetailsPanelProvider,class,9,9,0,9,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,0
